sp;lon;lat
rodolito;-40.14497845;-20.87169563
rodolito;-40.14499091;-20.87169103
rodolito;-40.14499091;-20.87169103
rodolito;-40.14542471;-20.87185526
rodolito;-40.14542471;-20.87185526
rodolito;-40.14543633;-20.87186693
rodolito;-40.14543633;-20.87186693
rodolito;-40.14596961;-20.87209283
rodolito;-40.14596961;-20.87209283
rodolito;-40.14618003;-20.87220706
rodolito;-40.14618003;-20.87220706
rodolito;-40.14634106;-20.87227374
rodolito;-40.14634106;-20.87227374
rodolito;-40.1465987;-20.87240392
rodolito;-40.1465987;-20.87240392
rodolito;-40.14716467;-20.8726314
rodolito;-40.14716467;-20.8726314
rodolito;-40.14716467;-20.8726314
rodolito;-40.14716467;-20.8726314
rodolito;-40.14716757;-20.87263319
rodolito;-40.14716757;-20.87263319
rodolito;-40.14745973;-20.87275229
rodolito;-40.14745973;-20.87275229
rodolito;-40.14815516;-20.87306564
rodolito;-40.14815516;-20.87306564
rodolito;-40.14815516;-20.87306564
rodolito;-40.14815516;-20.87306564
rodolito;-40.15078352;-20.87411766
rodolito;-40.15078352;-20.87411766
rodolito;-40.15078352;-20.87411766
rodolito;-40.15084457;-20.87418139
rodolito;-40.15084457;-20.87418139
rodolito;-40.15085927;-20.87421924
rodolito;-40.15085927;-20.87421924
rodolito;-40.15109545;-20.87430709
rodolito;-40.15109545;-20.87430709
rodolito;-40.15272925;-20.87502065
rodolito;-40.15272925;-20.87502065
rodolito;-40.1527746;-20.87504383
rodolito;-40.1527746;-20.87504383
rodolito;-40.15281392;-20.87503381
rodolito;-40.15283156;-20.87507507
rodolito;-40.15283156;-20.87507507
rodolito;-40.15287774;-20.87508108
rodolito;-40.15287774;-20.87508108
rodolito;-40.15334069;-20.87515746
rodolito;-40.15334069;-20.87515746
rodolito;-40.15368106;-20.87542078
rodolito;-40.15368106;-20.87542078
rodolito;-40.1537119;-20.87543051
rodolito;-40.1537119;-20.87543051
rodolito;-40.15402928;-20.87557834
rodolito;-40.15404356;-20.87556108
rodolito;-40.15404356;-20.87556108
rodolito;-40.1541642;-20.8756264
rodolito;-40.15419124;-20.87564248
rodolito;-40.15445728;-20.87573916
rodolito;-40.15492123;-20.87594273
rodolito;-40.15492123;-20.87594273
rodolito;-40.15530187;-20.87606954
rodolito;-40.15538159;-20.87605798
rodolito;-40.15538159;-20.87605798
rodolito;-40.15553472;-20.87622137
rodolito;-40.15553472;-20.87622137
rodolito;-40.15569962;-20.87629072
rodolito;-40.15569962;-20.87629072
rodolito;-40.15572249;-20.87626726
rodolito;-40.15572444;-20.87626996
rodolito;-40.15580998;-20.87614091
rodolito;-40.15580998;-20.87614091
rodolito;-40.15585561;-20.87632779
rodolito;-40.1559447;-20.87641013
rodolito;-40.1559447;-20.87641013
rodolito;-40.15601704;-20.87644216
rodolito;-40.15601704;-20.87644216
rodolito;-40.15601704;-20.87644216
rodolito;-40.15601704;-20.87644216
rodolito;-40.15608638;-20.87645886
rodolito;-40.15608638;-20.87645886
rodolito;-40.15665894;-20.87679016
rodolito;-40.15665894;-20.87679016
rodolito;-40.15676701;-20.87672095
rodolito;-40.15692136;-20.87679218
rodolito;-40.15693784;-20.87680725
rodolito;-40.15693784;-20.87680725
rodolito;-40.15697917;-20.87680986
rodolito;-40.15698508;-20.8768259
rodolito;-40.15698508;-20.8768259
rodolito;-40.15701686;-20.87683292
rodolito;-40.15701686;-20.87683292
rodolito;-40.15702163;-20.87682837
rodolito;-40.15702163;-20.87682837
rodolito;-40.15702163;-20.87682837
rodolito;-40.15702163;-20.87682837
rodolito;-40.1570236;-20.87683468
rodolito;-40.1570236;-20.87683468
rodolito;-40.15702553;-20.87683557
rodolito;-40.15702553;-20.87683557
rodolito;-40.15785788;-20.87719854
rodolito;-40.15785788;-20.87719854
rodolito;-40.15803049;-20.87726965
rodolito;-40.15803049;-20.87726965
rodolito;-40.15812098;-20.8772862
rodolito;-40.15812098;-20.8772862
rodolito;-40.15812098;-20.8772862
rodolito;-40.15812098;-20.8772862
rodolito;-40.15812098;-20.8772862
rodolito;-40.15812098;-20.8772862
rodolito;-40.15813177;-20.87731413
rodolito;-40.15813177;-20.87731413
rodolito;-40.15838732;-20.8774237
rodolito;-40.15844143;-20.87746038
rodolito;-40.15894184;-20.87765376
rodolito;-40.15894184;-20.87765376
rodolito;-40.15894585;-20.8776783
rodolito;-40.15895348;-20.87767102
rodolito;-40.15933915;-20.8778229
rodolito;-40.15981567;-20.8780374
rodolito;-40.15984955;-20.87806788
rodolito;-40.16036441;-20.87826857
rodolito;-40.16074045;-20.8784187
rodolito;-40.16156619;-20.87879056
rodolito;-40.16338237;-20.87958227
rodolito;-40.16338237;-20.87958227
rodolito;-40.16429488;-20.87998984
rodolito;-40.16429488;-20.87998984
rodolito;-40.16478168;-20.8801645
rodolito;-40.16478168;-20.8801645
rodolito;-40.16479051;-20.88018793
rodolito;-40.16479051;-20.88018793
rodolito;-40.16485894;-20.88021095
rodolito;-40.16485894;-20.88021095
rodolito;-40.16485894;-20.88021095
rodolito;-40.16485894;-20.88021095
rodolito;-40.16525754;-20.88041693
rodolito;-40.16525754;-20.88041693
rodolito;-40.16536531;-20.88043156
rodolito;-40.16536531;-20.88043156
rodolito;-40.16688616;-20.88106624
rodolito;-40.16688616;-20.88106624
rodolito;-40.16965541;-20.88227871
rodolito;-40.16965541;-20.88227871
rodolito;-40.17290462;-20.88364504
rodolito;-40.17290462;-20.88364504
rodolito;-40.17318965;-20.8838301
rodolito;-40.17318965;-20.8838301
rodolito;-40.17318965;-20.8838301
rodolito;-40.17318965;-20.8838301
rodolito;-40.17319053;-20.88382015
rodolito;-40.17319053;-20.88382015
rodolito;-40.17319147;-20.88381744
rodolito;-40.17319147;-20.88381744
rodolito;-40.17328172;-20.88380327
rodolito;-40.17328172;-20.88380327
rodolito;-40.17395815;-20.88413109
rodolito;-40.17395815;-20.88413109
rodolito;-40.17396008;-20.88413288
rodolito;-40.17396008;-20.88413288
rodolito;-40.17396008;-20.88413288
rodolito;-40.17396008;-20.88413288
rodolito;-40.17548106;-20.88477562
rodolito;-40.17548106;-20.88477562
rodolito;-40.1764232;-20.8851531
rodolito;-40.1764232;-20.8851531
rodolito;-40.17912285;-20.8863028
rodolito;-40.17944499;-20.8864388
rodolito;-40.17978456;-20.88659005
rodolito;-40.1800025;-20.88667798
rodolito;-40.18013774;-20.88676107
rodolito;-40.18025432;-20.88679459
rodolito;-40.1803392;-20.88683105
rodolito;-40.1806624;-20.88697321
rodolito;-40.1806624;-20.88697321
rodolito;-40.18196152;-20.88751819
rodolito;-40.18256636;-20.88778504
rodolito;-40.18379375;-20.88836273
rodolito;-40.18379375;-20.88836273
rodolito;-40.18405475;-20.88843063
rodolito;-40.18453215;-20.88862789
rodolito;-40.18469425;-20.88870356
rodolito;-40.18474918;-20.88872034
rodolito;-40.18561842;-20.88911273
rodolito;-40.18703271;-20.88973878
rodolito;-40.18703271;-20.88973878
rodolito;-40.18703271;-20.88973878
rodolito;-40.18718968;-20.8897803
rodolito;-40.18722247;-20.88979362
rodolito;-40.18885506;-20.89054915
rodolito;-40.18885506;-20.89054915
rodolito;-40.18887968;-20.89050109
rodolito;-40.18887968;-20.89050109
rodolito;-40.18888009;-20.89055349
rodolito;-40.18888009;-20.89055349
rodolito;-40.19204264;-20.89185861
rodolito;-40.19204264;-20.89185861
rodolito;-40.19208409;-20.89187277
rodolito;-40.19208409;-20.89187277
rodolito;-40.19244776;-20.89203015
rodolito;-40.19244776;-20.89203015
rodolito;-40.19305067;-20.89229155
rodolito;-40.19305067;-20.89229155
rodolito;-40.19374811;-20.89259204
rodolito;-40.19374811;-20.89259204
rodolito;-40.19497412;-20.89311379
rodolito;-40.19497412;-20.89311379
rodolito;-40.19529531;-20.89324796
rodolito;-40.19529531;-20.89324796
rodolito;-40.19583457;-20.89348179
rodolito;-40.19583457;-20.89348179
rodolito;-40.19689178;-20.89393062
rodolito;-40.19689178;-20.89393062
rodolito;-40.19689178;-20.89393062
rodolito;-40.19689178;-20.89393062
rodolito;-40.19915522;-20.89494919
rodolito;-40.19915522;-20.89494919
rodolito;-40.20028163;-20.89539299
rodolito;-40.20028163;-20.89539299
rodolito;-40.20152988;-20.89592447
rodolito;-40.20152988;-20.89592447
rodolito;-40.20471045;-20.89729246
rodolito;-40.20471045;-20.89729246
rodolito;-40.20486287;-20.89735824
rodolito;-40.20486287;-20.89735824
rodolito;-40.20486287;-20.89735824
rodolito;-40.20486287;-20.89735824
rodolito;-40.20503649;-20.89743019
rodolito;-40.20503649;-20.89743019
rodolito;-40.20507122;-20.89744531
rodolito;-40.20507122;-20.89744531
rodolito;-40.20533956;-20.89757893
rodolito;-40.20533956;-20.89757893
rodolito;-40.20638705;-20.8980088
rodolito;-40.20638705;-20.8980088
rodolito;-40.20638705;-20.8980088
rodolito;-40.20638705;-20.8980088
rodolito;-40.20692752;-20.89826969
rodolito;-40.20692752;-20.89826969
rodolito;-40.20714825;-20.89834131
rodolito;-40.20714825;-20.89834131
rodolito;-40.20779364;-20.89861862
rodolito;-40.20779364;-20.89861862
rodolito;-40.20828083;-20.89883019
rodolito;-40.20828083;-20.89883019
rodolito;-40.20828083;-20.89883019
rodolito;-40.20828083;-20.89883019
rodolito;-40.20849694;-20.89892442
rodolito;-40.20849694;-20.89892442
rodolito;-40.20942493;-20.89931537
rodolito;-40.20942493;-20.89931537
rodolito;-40.21267277;-20.900783
rodolito;-40.21267277;-20.900783
rodolito;-40.21385647;-20.90128774
rodolito;-40.21426262;-20.90146103
rodolito;-40.21426262;-20.90146103
rodolito;-40.21540042;-20.90187574
rodolito;-40.21540042;-20.90187574
rodolito;-40.21634337;-20.90232887
rodolito;-40.21637526;-20.90234943
rodolito;-40.21637708;-20.90233586
rodolito;-40.21637993;-20.90233223
rodolito;-40.21878955;-20.90332418
rodolito;-40.21878955;-20.90332418
rodolito;-40.21879362;-20.90335216
rodolito;-40.21884305;-20.90340149
rodolito;-40.21884305;-20.90340149
rodolito;-40.21891836;-20.90344071
rodolito;-40.21891836;-20.90344071
rodolito;-40.21891837;-20.90344251
rodolito;-40.21891837;-20.90344251
rodolito;-40.22139118;-20.9045171
rodolito;-40.22139118;-20.9045171
rodolito;-40.22139409;-20.90451978
rodolito;-40.22139409;-20.90451978
rodolito;-40.22256663;-20.90494504
rodolito;-40.22256663;-20.90494504
rodolito;-40.22256663;-20.90494504
rodolito;-40.22256663;-20.90494504
rodolito;-40.22351417;-20.90536738
rodolito;-40.22351417;-20.90536738
rodolito;-40.22409914;-20.9056559
rodolito;-40.22409914;-20.9056559
rodolito;-40.22410295;-20.90565136
rodolito;-40.22410295;-20.90565136
rodolito;-40.22532055;-20.90617836
rodolito;-40.22532055;-20.90617836
rodolito;-40.22542203;-20.90624268
rodolito;-40.22542203;-20.90624268
rodolito;-40.22594076;-20.90642506
rodolito;-40.22594076;-20.90642506
rodolito;-40.22850392;-20.90748443
rodolito;-40.22850392;-20.90748443
rodolito;-40.23022427;-20.90823273
rodolito;-40.23022427;-20.90823273
rodolito;-40.23022427;-20.90823273
rodolito;-40.23022427;-20.90823273
rodolito;-40.23022427;-20.90823273
rodolito;-40.23022427;-20.90823273
rodolito;-40.23048774;-20.9083546
rodolito;-40.23048774;-20.9083546
rodolito;-40.23063235;-20.90840325
rodolito;-40.23063235;-20.90840325
rodolito;-40.23550286;-20.91049384
rodolito;-40.23550286;-20.91049384
rodolito;-40.23935148;-20.91213376
rodolito;-40.2394335;-20.9121702
rodolito;-40.24016878;-20.912491
rodolito;-40.24074392;-20.91274701
rodolito;-40.24140679;-20.91303128
rodolito;-40.24199824;-20.91328265
rodolito;-40.2432854;-20.9138343
rodolito;-40.24375049;-20.91403599
rodolito;-40.24389527;-20.91408997
rodolito;-40.24389527;-20.91408997
rodolito;-40.24442596;-20.91431647
rodolito;-40.24442596;-20.91431647
rodolito;-40.24494986;-20.9145376
rodolito;-40.24494986;-20.9145376
rodolito;-40.24536478;-20.91471707
rodolito;-40.24536478;-20.91471707
rodolito;-40.24540627;-20.91473393
rodolito;-40.24540627;-20.91473393
rodolito;-40.24650993;-20.91519935
rodolito;-40.2470928;-20.91545708
rodolito;-40.24758889;-20.91567111
rodolito;-40.24758889;-20.91567111
rodolito;-40.24782723;-20.91577326
rodolito;-40.24782723;-20.91577326
rodolito;-40.24835793;-20.91600065
rodolito;-40.24835793;-20.91600065
rodolito;-40.25034755;-20.91684886
rodolito;-40.25034755;-20.91684886
rodolito;-40.25083195;-20.91705671
rodolito;-40.25083195;-20.91705671
rodolito;-40.25198313;-20.91755238
rodolito;-40.25198313;-20.91755238
rodolito;-40.25207482;-20.91759417
rodolito;-40.25207482;-20.91759417
rodolito;-40.25225329;-20.91766513
rodolito;-40.25225329;-20.91766513
rodolito;-40.25270901;-21.22858904
rodolito;-40.25270901;-21.22858904
rodolito;-40.25312463;-20.91803998
rodolito;-40.25312463;-20.91803998
rodolito;-40.2537837;-20.91832333
rodolito;-40.2537837;-20.91832333
rodolito;-40.25435685;-20.91856576
rodolito;-40.25435685;-20.91856576
rodolito;-40.25489974;-20.91886893
rodolito;-40.25489974;-20.91886893
rodolito;-40.25514099;-20.91897376
rodolito;-40.25514099;-20.91897376
rodolito;-40.25698224;-20.9197769
rodolito;-40.25698224;-20.9197769
rodolito;-40.25848302;-20.9203359
rodolito;-40.25848302;-20.9203359
rodolito;-40.25950365;-20.92085235
rodolito;-40.25950365;-20.92085235
rodolito;-40.25974904;-20.92087674
rodolito;-40.25974904;-20.92087674
rodolito;-40.26100932;-20.92141852
rodolito;-40.26100932;-20.92141852
rodolito;-40.26258031;-20.92209169
rodolito;-40.26268021;-20.92219394
rodolito;-40.26268021;-20.92219394
rodolito;-40.26499808;-20.92306755
rodolito;-40.26499808;-20.92306755
rodolito;-40.26594293;-20.92359988
rodolito;-40.26594293;-20.92359988
rodolito;-40.26750535;-20.92427759
rodolito;-40.26750535;-20.92427759
rodolito;-40.26957352;-20.92517918
rodolito;-40.26957352;-20.92517918
rodolito;-40.26997131;-20.92525844
rodolito;-40.26997131;-20.92525844
rodolito;-40.27005488;-20.92536261
rodolito;-40.27005488;-20.92536261
rodolito;-40.27029367;-20.92540149
rodolito;-40.27059375;-20.92552573
rodolito;-40.27059375;-20.92552573
rodolito;-40.27113849;-20.92581348
rodolito;-40.27113849;-20.92581348
rodolito;-40.27151599;-20.92599496
rodolito;-40.27151599;-20.92599496
rodolito;-40.272265;-20.92633267
rodolito;-40.272265;-20.92633267
rodolito;-40.27241936;-20.92639386
rodolito;-40.27241936;-20.92639386
rodolito;-40.27271008;-20.92643235
rodolito;-40.27271008;-20.92643235
rodolito;-40.27283424;-20.92656061
rodolito;-40.27283424;-20.92656061
rodolito;-40.2729108;-20.92651758
rodolito;-40.2729108;-20.92651758
rodolito;-40.27294812;-20.92661035
rodolito;-40.27294812;-20.92661035
rodolito;-40.27348096;-20.92685481
rodolito;-40.27360371;-20.92681505
rodolito;-40.27360371;-20.92681505
rodolito;-40.27368551;-20.9269373
rodolito;-40.27368551;-20.9269373
rodolito;-40.27378487;-20.9269745
rodolito;-40.27378487;-20.9269745
rodolito;-40.27454529;-20.92729677
rodolito;-40.27454529;-20.92729677
rodolito;-40.27454529;-20.92729677
rodolito;-40.27492432;-20.92743125
rodolito;-40.27492619;-20.92742401
rodolito;-40.27492619;-20.92742401
rodolito;-40.27492619;-20.92742401
rodolito;-40.27492619;-20.92742401
rodolito;-40.27492619;-20.92742401
rodolito;-40.27492619;-20.92742401
rodolito;-40.27552204;-20.92772853
rodolito;-40.27595022;-20.92776237
rodolito;-40.27595022;-20.92776237
rodolito;-40.27600534;-20.92791282
rodolito;-40.27600534;-20.92791282
rodolito;-40.27608183;-20.92797459
rodolito;-40.27608183;-20.92797459
rodolito;-40.27608364;-20.92796102
rodolito;-40.27620626;-20.9279068
rodolito;-40.27620626;-20.9279068
rodolito;-40.27659998;-20.92818663
rodolito;-40.27659998;-20.92818663
rodolito;-40.27659998;-20.92818663
rodolito;-40.27659998;-20.92818663
rodolito;-40.27665692;-20.92821059
rodolito;-40.27665692;-20.92821059
rodolito;-40.27673429;-20.92826331
rodolito;-40.27678824;-20.92827556
rodolito;-40.27678824;-20.92827556
rodolito;-40.27700422;-20.92834531
rodolito;-40.27700422;-20.92834531
rodolito;-40.27701002;-20.92834888
rodolito;-40.27701002;-20.92834888
rodolito;-40.27813991;-20.92880839
rodolito;-40.27813991;-20.92880839
rodolito;-40.27827341;-20.92890315
rodolito;-40.27827341;-20.92890315
rodolito;-40.27837768;-20.92895387
rodolito;-40.27837768;-20.92895387
rodolito;-40.27870282;-20.92908242
rodolito;-40.27870282;-20.92908242
rodolito;-40.27882736;-20.92914112
rodolito;-40.27882736;-20.92914112
rodolito;-40.27891226;-20.9291739
rodolito;-40.27891226;-20.9291739
rodolito;-40.27891712;-20.92918019
rodolito;-40.27891712;-20.92918019
rodolito;-40.27914595;-20.9292905
rodolito;-40.27956459;-20.92944636
rodolito;-40.27956459;-20.92944636
rodolito;-40.27970826;-20.92949317
rodolito;-40.27970826;-20.92949317
rodolito;-40.27974895;-20.929529
rodolito;-40.28003855;-20.92966143
rodolito;-40.28003855;-20.92966143
rodolito;-40.28049976;-20.92984769
rodolito;-40.28049976;-20.92984769
rodolito;-40.28049976;-20.92984769
rodolito;-40.28049976;-20.92984769
rodolito;-40.28072176;-20.9299463
rodolito;-40.28072176;-20.9299463
rodolito;-40.28072931;-20.92992908
rodolito;-40.28073897;-20.92993533
rodolito;-40.28073897;-20.92993533
rodolito;-40.28085788;-20.93000942
rodolito;-40.28085788;-20.93000942
rodolito;-40.2809514;-20.93003853
rodolito;-40.2809514;-20.93003853
rodolito;-40.28095141;-20.93004034
rodolito;-40.28095141;-20.93004034
rodolito;-40.28113099;-20.93012572
rodolito;-40.28113099;-20.93012572
rodolito;-40.28234621;-20.93055384
rodolito;-40.28246396;-20.93060445
rodolito;-40.28246396;-20.93060445
rodolito;-40.28248781;-20.93069551
rodolito;-40.28248781;-20.93069551
rodolito;-40.28264154;-20.93068081
rodolito;-40.28264154;-20.93068081
rodolito;-40.28284784;-20.93085542
rodolito;-40.28284784;-20.93085542
rodolito;-40.28469298;-21.2145369
rodolito;-40.28469298;-21.2145369
rodolito;-40.28517242;-21.21416467
rodolito;-40.28517242;-21.21416467
rodolito;-40.28551952;-20.93191941
rodolito;-40.28551952;-20.93191941
rodolito;-40.28606287;-20.932152
rodolito;-40.28606287;-20.932152
rodolito;-40.28665241;-20.93249989
rodolito;-40.28665241;-20.93249989
rodolito;-40.28686994;-20.93252445
rodolito;-40.28686994;-20.93252445
rodolito;-40.28686994;-20.93252445
rodolito;-40.28686994;-20.93252445
rodolito;-40.28687282;-20.93252442
rodolito;-40.28793613;-21.21213361
rodolito;-40.28793613;-21.21213361
rodolito;-40.2883953;-20.93323295
rodolito;-40.2883953;-20.93323295
rodolito;-40.28901309;-20.93351015
rodolito;-40.28901309;-20.93351015
rodolito;-40.28958516;-20.93372626
rodolito;-40.28958516;-20.93372626
rodolito;-40.29081991;-20.93418308
rodolito;-40.29081991;-20.93418308
rodolito;-40.29244706;-20.9348709
rodolito;-40.29244706;-20.9348709
rodolito;-40.2928541;-20.93512799
rodolito;-40.29294397;-20.93517971
rodolito;-40.29300658;-20.93519188
rodolito;-40.29300658;-20.93519188
rodolito;-40.2932941;-21.20667243
rodolito;-40.2932941;-21.20667243
rodolito;-40.29330915;-21.20663076
rodolito;-40.29330915;-21.20663076
rodolito;-40.29354234;-21.20630556
rodolito;-40.29354234;-21.20630556
rodolito;-40.29366219;-21.20612939
rodolito;-40.29366219;-21.20612939
rodolito;-40.29375353;-21.20588839
rodolito;-40.29375353;-21.20588839
rodolito;-40.29432389;-20.93574201
rodolito;-40.29432389;-20.93574201
rodolito;-40.29436752;-21.20493244
rodolito;-40.29436752;-21.20493244
rodolito;-40.29463188;-21.20442633
rodolito;-40.29463188;-21.20442633
rodolito;-40.2947385;-21.20428097
rodolito;-40.2947385;-21.20428097
rodolito;-40.29509407;-21.20362963
rodolito;-40.29509407;-21.20362963
rodolito;-40.29513591;-20.93612702
rodolito;-40.29526073;-21.20329862
rodolito;-40.29526073;-21.20329862
rodolito;-40.29530647;-21.20324136
rodolito;-40.29530647;-21.20324136
rodolito;-40.29642822;-20.93667551
rodolito;-40.29754578;-20.9371413
rodolito;-40.29792409;-20.93729923
rodolito;-40.29833324;-21.1973995
rodolito;-40.29833324;-21.1973995
rodolito;-40.29856523;-21.19694061
rodolito;-40.29856523;-21.19694061
rodolito;-40.29861736;-21.19684355
rodolito;-40.29861736;-21.19684355
rodolito;-40.29869342;-21.19672824
rodolito;-40.29869342;-21.19672824
rodolito;-40.29874746;-20.93766065
rodolito;-40.29874746;-20.93766065
rodolito;-40.29896098;-21.19615074
rodolito;-40.29896098;-21.19615074
rodolito;-40.2990745;-20.93778283
rodolito;-40.29907652;-20.93779365
rodolito;-40.30040048;-21.19344039
rodolito;-40.30040048;-21.19344039
rodolito;-40.30071659;-20.93840992
rodolito;-40.30071659;-20.93840992
rodolito;-40.30168951;-20.938828
rodolito;-40.30168951;-20.938828
rodolito;-40.30171836;-20.9389389
rodolito;-40.30171836;-20.9389389
rodolito;-40.30171836;-20.9389389
rodolito;-40.30273172;-20.93936209
rodolito;-40.30273172;-20.93936209
rodolito;-40.30728901;-21.1802179
rodolito;-40.30728901;-21.1802179
rodolito;-40.3081254;-20.94167959
rodolito;-40.30839078;-20.94178597
rodolito;-40.30919165;-21.17654092
rodolito;-40.30919165;-21.17654092
rodolito;-40.30924921;-21.17640587
rodolito;-40.30924921;-21.17640587
rodolito;-40.30937017;-21.17625136
rodolito;-40.30937017;-21.17625136
rodolito;-40.3093947;-21.17619245
rodolito;-40.3093947;-21.17619245
rodolito;-40.30951858;-21.17593222
rodolito;-40.30951858;-21.17593222
rodolito;-40.30977498;-20.94238514
rodolito;-40.30977498;-20.94238514
rodolito;-40.30977498;-20.94238514
rodolito;-40.30977498;-20.94238514
rodolito;-40.3099958;-21.17500076
rodolito;-40.3099958;-21.17500076
rodolito;-40.3100432;-20.94248697
rodolito;-40.3100432;-20.94248697
rodolito;-40.31026287;-21.17448648
rodolito;-40.31026287;-21.17448648
rodolito;-40.31207701;-20.94336299
rodolito;-40.31294675;-20.94374024
rodolito;-40.31294675;-20.94374024
rodolito;-40.3134063;-20.94385776
rodolito;-40.3134063;-20.94385776
rodolito;-40.31343789;-20.94384126
rodolito;-40.31403635;-20.94409863
rodolito;-40.31404712;-20.94412023
rodolito;-40.31421015;-20.9441786
rodolito;-40.31422938;-20.94417845
rodolito;-40.31441961;-20.94435766
rodolito;-40.31491403;-20.94450382
rodolito;-40.31494191;-20.9445027
rodolito;-40.31537809;-20.9446755
rodolito;-40.31552791;-20.94476287
rodolito;-40.31567729;-20.94479967
rodolito;-40.31578949;-20.94487468
rodolito;-40.315822;-20.94485275
rodolito;-40.31586062;-20.94487052
rodolito;-40.31633354;-20.94506562
rodolito;-40.31675829;-20.94525205
rodolito;-40.31737608;-20.9455183
rodolito;-40.3175389;-20.94575012
rodolito;-40.3175389;-20.94575012
rodolito;-40.31778154;-20.94569585
rodolito;-40.31860205;-20.94605086
rodolito;-40.31865241;-20.94617876
rodolito;-40.31867854;-20.94608822
rodolito;-40.31893026;-20.94619287
rodolito;-40.31894396;-20.9463075
rodolito;-40.31894396;-20.9463075
rodolito;-40.31898513;-21.15776687
rodolito;-40.31898513;-21.15776687
rodolito;-40.31902899;-20.9462436
rodolito;-40.31902899;-20.9462436
rodolito;-40.31903188;-20.94624449
rodolito;-40.31942258;-20.94640588
rodolito;-40.31944181;-20.94640573
rodolito;-40.31967847;-20.94661349
rodolito;-40.31967847;-20.94661349
rodolito;-40.31989558;-20.94661
rodolito;-40.32034083;-20.94680711
rodolito;-40.32057327;-21.15463153
rodolito;-40.32057327;-21.15463153
rodolito;-40.32065826;-20.94694738
rodolito;-40.32075864;-20.9470776
rodolito;-40.32085129;-20.94702719
rodolito;-40.32109264;-20.94713373
rodolito;-40.32131956;-20.94723857
rodolito;-40.32133399;-20.94724027
rodolito;-40.32136307;-20.94724457
rodolito;-40.32165243;-20.94736428
rodolito;-40.32182261;-20.94744788
rodolito;-40.32182261;-20.94744788
rodolito;-40.32198767;-20.94751797
rodolito;-40.32223482;-20.94762717
rodolito;-40.3225208;-21.15098297
rodolito;-40.3225208;-21.15098297
rodolito;-40.3246508;-20.948641
rodolito;-40.3246508;-20.948641
rodolito;-40.32483043;-20.94883564
rodolito;-40.32483043;-20.94883564
rodolito;-40.32508128;-20.94881924
rodolito;-40.32508128;-20.94881924
rodolito;-40.32558652;-21.14509522
rodolito;-40.32558652;-21.14509522
rodolito;-40.3258335;-21.14460637
rodolito;-40.3258335;-21.14460637
rodolito;-40.32606882;-21.14410677
rodolito;-40.32606882;-21.14410677
rodolito;-40.32630319;-21.14371648
rodolito;-40.32630319;-21.14371648
rodolito;-40.32637811;-21.14358671
rodolito;-40.32637811;-21.14358671
rodolito;-40.3264074;-21.14352325
rodolito;-40.3264074;-21.14352325
rodolito;-40.32652208;-21.14331728
rodolito;-40.32652208;-21.14331728
rodolito;-40.32687998;-21.14263424
rodolito;-40.32687998;-21.14263424
rodolito;-40.32712591;-20.94970312
rodolito;-40.32725752;-21.141886
rodolito;-40.32725752;-21.141886
rodolito;-40.32730556;-20.94990047
rodolito;-40.32754583;-20.94988324
rodolito;-40.3276673;-20.95002594
rodolito;-40.3276673;-20.95002594
rodolito;-40.32775575;-20.95013185
rodolito;-40.32775575;-20.95013185
rodolito;-40.32817714;-20.95015206
rodolito;-40.32817714;-20.95015206
rodolito;-40.32836694;-20.95040895
rodolito;-40.32836694;-20.95040895
rodolito;-40.32913004;-20.95068125
rodolito;-40.32920037;-20.95069606
rodolito;-40.32920037;-20.95069606
rodolito;-40.32944367;-20.95069506
rodolito;-40.32958461;-20.9508647
rodolito;-40.32958461;-20.9508647
rodolito;-40.32986456;-20.95087517
rodolito;-40.32986456;-20.95087517
rodolito;-40.33007501;-20.95096658
rodolito;-40.33021015;-20.95102334
rodolito;-40.33036463;-20.9510926
rodolito;-40.33092588;-20.95148391
rodolito;-40.33092588;-20.95148391
rodolito;-40.33092588;-20.95148391
rodolito;-40.33126921;-20.95148484
rodolito;-40.33184467;-20.95185254
rodolito;-40.33184467;-20.95185254
rodolito;-40.33285908;-20.9522665
rodolito;-40.33285908;-20.9522665
rodolito;-40.33286003;-20.95226559
rodolito;-40.33497252;-20.95320033
rodolito;-40.33497252;-20.95320033
rodolito;-40.33497818;-20.95318855
rodolito;-40.33497818;-20.95318855
rodolito;-40.33497918;-20.95319215
rodolito;-40.33497918;-20.95319215
rodolito;-40.33498013;-20.95319124
rodolito;-40.33498013;-20.95319124
rodolito;-40.33498013;-20.95319124
rodolito;-40.33507533;-20.95319049
rodolito;-40.33507533;-20.95319049
rodolito;-40.33554957;-20.95331235
rodolito;-40.33554957;-20.95331235
rodolito;-40.3368608;-20.95401033
rodolito;-40.3368608;-20.95401033
rodolito;-40.33748414;-20.95413553
rodolito;-40.33748414;-20.95413553
rodolito;-40.33755559;-20.9541675
rodolito;-40.33755559;-20.9541675
rodolito;-40.3388618;-20.9547318
rodolito;-40.3388618;-20.9547318
rodolito;-40.34331058;-20.95676737
rodolito;-40.34331058;-20.95676737
rodolito;-40.34426585;-21.10924056
rodolito;-40.34426585;-21.10924056
rodolito;-40.34432679;-20.95705296
rodolito;-40.34432679;-20.95705296
rodolito;-40.34436252;-20.95706985
rodolito;-40.34436252;-20.95706985
rodolito;-40.34459152;-20.9572966
rodolito;-40.3447443;-20.95738934
rodolito;-40.34566903;-20.9577696
rodolito;-40.34566903;-20.9577696
