Project;X;Y;Ecoregion;Basin;BC region
GSNC;-40.06890996;-20.79634185;ER76;BC;N
GSNC;-40.06890996;-20.79634185;ER76;BC;N
GSNC;-40.06957575;-20.79742819;ER76;BC;N
GSNC;-40.06957575;-20.79742819;ER76;BC;N
GSNC;-40.07311445;-20.80328948;ER76;BC;N
GSNC;-40.07311445;-20.80328948;ER76;BC;N
GSNC;-40.07311445;-20.80328948;ER76;BC;N
GSNC;-40.07311445;-20.80328948;ER76;BC;N
GSNC;-40.07333999;-20.8036612;ER76;BC;N
GSNC;-40.07333999;-20.8036612;ER76;BC;N
GSNC;-40.07485375;-20.80616698;ER76;BC;N
GSNC;-40.07485375;-20.80616698;ER76;BC;N
GSNC;-40.07729733;-20.81024977;ER76;BC;N
GSNC;-40.07729733;-20.81024977;ER76;BC;N
GSNC;-40.07868778;-20.81255752;ER76;BC;N
GSNC;-40.07868778;-20.81255752;ER76;BC;N
GSNC;-40.07986414;-20.81448172;ER76;BC;N
GSNC;-40.07986414;-20.81448172;ER76;BC;N
GSNC;-40.0842915;-20.8218125;ER76;BC;N
GSNC;-40.0842915;-20.8218125;ER76;BC;N
GSNC;-40.08546814;-20.82375382;ER76;BC;N
GSNC;-40.08546814;-20.82375382;ER76;BC;N
GSNC;-40.0874657;-20.8270668;ER76;BC;N
GSNC;-40.0874657;-20.8270668;ER76;BC;N
GSNC;-40.08834088;-20.82850227;ER76;BC;N
GSNC;-40.08834088;-20.82850227;ER76;BC;N
GSNC;-40.08859576;-20.82893431;ER76;BC;N
GSNC;-40.08859576;-20.82893431;ER76;BC;N
GSNC;-40.09179365;-20.83423355;ER76;BC;N
GSNC;-40.09179365;-20.83423355;ER76;BC;N
GSNC;-40.0922994;-20.83506964;ER76;BC;N
GSNC;-40.0922994;-20.83506964;ER76;BC;N
GSNC;-40.09302494;-20.8362639;ER76;BC;N
GSNC;-40.09302494;-20.8362639;ER76;BC;N
GSNC;-40.10062827;-20.84746146;ER76;BC;N
GSNC;-40.10062827;-20.84746146;ER76;BC;N
GSNC;-40.10130372;-20.84835877;ER76;BC;N
GSNC;-40.10130372;-20.84835877;ER76;BC;N
GSNC;-40.10148319;-20.848588;ER76;BC;N
GSNC;-40.10148319;-20.848588;ER76;BC;N
GSNC;-40.1016696;-20.84884609;ER76;BC;N
GSNC;-40.1016696;-20.84884609;ER76;BC;N
GSNC;-40.1016919;-20.84887305;ER76;BC;N
GSNC;-40.1016919;-20.84887305;ER76;BC;N
GSNC;-40.10172864;-20.84890263;ER76;BC;N
GSNC;-40.10172864;-20.84890263;ER76;BC;N
GSNC;-40.1017354;-20.84890801;ER76;BC;N
GSNC;-40.1017354;-20.84890801;ER76;BC;N
GSNC;-40.10180039;-20.8489889;ER76;BC;N
GSNC;-40.10180039;-20.8489889;ER76;BC;N
GSNC;-40.10200635;-20.84929294;ER76;BC;N
GSNC;-40.10200635;-20.84929294;ER76;BC;N
GSNC;-40.10202958;-20.84931448;ER76;BC;N
GSNC;-40.10202958;-20.84931448;ER76;BC;N
GSNC;-40.102048;-20.84933695;ER76;BC;N
GSNC;-40.102048;-20.84933695;ER76;BC;N
GSNC;-40.1021106;-20.85066938;ER76;BC;N
GSNC;-40.10213965;-20.85069901;ER76;BC;N
GSNC;-40.10215024;-20.85070075;ER76;BC;N
GSNC;-40.10223422;-20.84956884;ER76;BC;N
GSNC;-40.10223422;-20.84956884;ER76;BC;N
GSNC;-40.10223527;-20.84958058;ER76;BC;N
GSNC;-40.10223527;-20.84958058;ER76;BC;N
GSNC;-40.10230895;-20.84966774;ER76;BC;N
GSNC;-40.10230895;-20.84966774;ER76;BC;N
GSNC;-40.10234898;-20.85093618;ER76;BC;N
GSNC;-40.10240327;-20.85099997;ER76;BC;N
GSNC;-40.10251277;-20.85112304;ER76;BC;N
GSNC;-40.1025475;-20.85114088;ER76;BC;N
GSNC;-40.1025526;-20.84999954;ER76;BC;N
GSNC;-40.1025526;-20.84999954;ER76;BC;N
GSNC;-40.10265443;-20.85012447;ER76;BC;N
GSNC;-40.10265443;-20.85012447;ER76;BC;N
GSNC;-40.1026831;-20.85128456;ER76;BC;N
GSNC;-40.10291379;-20.8515505;ER76;BC;N
GSNC;-40.10307068;-20.85171392;ER76;BC;N
GSNC;-40.10308991;-20.8517156;ER76;BC;N
GSNC;-40.10335592;-20.85103063;ER76;BC;N
GSNC;-40.10335592;-20.85103063;ER76;BC;N
GSNC;-40.10335592;-20.85103063;ER76;BC;N
GSNC;-40.10335592;-20.85103063;ER76;BC;N
GSNC;-40.1033699;-20.85202097;ER76;BC;N
GSNC;-40.10352577;-20.85125811;ER76;BC;N
GSNC;-40.10352577;-20.85125811;ER76;BC;N
GSNC;-40.1035353;-20.85216446;ER76;BC;N
GSNC;-40.10355293;-20.85129227;ER76;BC;N
GSNC;-40.10355293;-20.85129227;ER76;BC;N
GSNC;-40.10357316;-20.85221999;ER76;BC;N
GSNC;-40.10357316;-20.85221999;ER76;BC;N
GSNC;-40.10371306;-20.85150355;ER76;BC;N
GSNC;-40.10371306;-20.85150355;ER76;BC;N
GSNC;-40.10371306;-20.85150355;ER76;BC;N
GSNC;-40.10371306;-20.85150355;ER76;BC;N
GSNC;-40.10371401;-20.85150264;ER76;BC;N
GSNC;-40.10371401;-20.85150264;ER76;BC;N
GSNC;-40.10399363;-20.85188842;ER76;BC;N
GSNC;-40.10399363;-20.85188842;ER76;BC;N
GSNC;-40.10417695;-20.85211672;ER76;BC;N
GSNC;-40.10417695;-20.85211672;ER76;BC;N
GSNC;-40.10419063;-20.85214825;ER76;BC;N
GSNC;-40.10419063;-20.85214825;ER76;BC;N
GSNC;-40.10424767;-20.8528474;ER76;BC;N
GSNC;-40.10428047;-20.85286435;ER76;BC;N
GSNC;-40.10438685;-20.85295401;ER76;BC;N
GSNC;-40.10447015;-20.85251957;ER76;BC;N
GSNC;-40.10447015;-20.85251957;ER76;BC;N
GSNC;-40.10459036;-20.85266064;ER76;BC;N
GSNC;-40.10459036;-20.85266064;ER76;BC;N
GSNC;-40.10463943;-20.85319089;ER76;BC;N
GSNC;-40.1046962;-20.85280812;ER76;BC;N
GSNC;-40.1046962;-20.85280812;ER76;BC;N
GSNC;-40.1046962;-20.85280812;ER76;BC;N
GSNC;-40.10472872;-20.85291814;ER76;BC;N
GSNC;-40.10472872;-20.85291814;ER76;BC;N
GSNC;-40.10475877;-20.85295408;ER76;BC;N
GSNC;-40.10475877;-20.85295408;ER76;BC;N
GSNC;-40.10479208;-20.85290869;ER76;BC;N
GSNC;-40.10479208;-20.85290869;ER76;BC;N
GSNC;-40.10480392;-20.85295018;ER76;BC;N
GSNC;-40.10480392;-20.85295018;ER76;BC;N
GSNC;-40.10480636;-20.85288963;ER76;BC;N
GSNC;-40.10480636;-20.85288963;ER76;BC;N
GSNC;-40.10481265;-20.85296096;ER76;BC;N
GSNC;-40.10481265;-20.85296096;ER76;BC;N
GSNC;-40.1048204;-20.85296904;ER76;BC;N
GSNC;-40.1048204;-20.85296904;ER76;BC;N
GSNC;-40.1048602;-20.8530239;ER76;BC;N
GSNC;-40.1048602;-20.8530239;ER76;BC;N
GSNC;-40.1049768;-20.85345614;ER76;BC;N
GSNC;-40.10511215;-20.85356368;ER76;BC;N
GSNC;-40.10543122;-20.85382362;ER76;BC;N
GSNC;-40.10546986;-20.85385047;ER76;BC;N
GSNC;-40.10583712;-20.85412817;ER76;BC;N
GSNC;-40.10616148;-20.85472031;ER76;BC;N
GSNC;-40.10616148;-20.85472031;ER76;BC;N
GSNC;-40.10667093;-20.85472268;ER76;BC;N
GSNC;-40.10669221;-20.85474151;ER76;BC;N
GSNC;-40.10780753;-20.85545254;ER76;BC;N
GSNC;-40.10794668;-20.85555464;ER76;BC;N
GSNC;-40.10827187;-20.85573051;ER76;BC;N
GSNC;-40.10837628;-20.85581295;ER76;BC;N
GSNC;-40.10850644;-20.85586903;ER76;BC;N
GSNC;-40.10883649;-20.8560512;ER76;BC;N
GSNC;-40.10908147;-20.85616706;ER76;BC;N
GSNC;-40.10913561;-20.85621007;ER76;BC;N
GSNC;-40.10954457;-20.85916148;ER76;BC;N
GSNC;-40.10954457;-20.85916148;ER76;BC;N
GSNC;-40.1099617;-20.86033779;ER76;BC;N
GSNC;-40.1099617;-20.86033779;ER76;BC;N
GSNC;-40.11026564;-20.86010453;ER76;BC;N
GSNC;-40.11026564;-20.86010453;ER76;BC;N
GSNC;-40.11118017;-20.85715786;ER76;BC;N
GSNC;-40.11118017;-20.85715786;ER76;BC;N
GSNC;-40.11541506;-20.86693909;ER76;BC;N
GSNC;-40.11541506;-20.86693909;ER76;BC;N
GSNC;-40.11736859;-20.85983245;ER76;BC;N
GSNC;-40.11736859;-20.85983245;ER76;BC;N
GSNC;-40.11939897;-20.86066233;ER76;BC;N
GSNC;-40.12001443;-20.86096367;ER76;BC;N
GSNC;-40.12003269;-20.86096445;ER76;BC;N
GSNC;-40.12032466;-20.86106282;ER76;BC;N
GSNC;-40.12049624;-20.87461865;ER76;BC;N
GSNC;-40.12049624;-20.87461865;ER76;BC;N
GSNC;-40.12050793;-20.87463936;ER76;BC;N
GSNC;-40.12050793;-20.87463936;ER76;BC;N
GSNC;-40.12050981;-20.87463392;ER76;BC;N
GSNC;-40.12050981;-20.87463392;ER76;BC;N
GSNC;-40.12061452;-20.8747543;ER76;BC;N
GSNC;-40.12061452;-20.8747543;ER76;BC;N
GSNC;-40.12064869;-20.87482545;ER76;BC;N
GSNC;-40.12064869;-20.87482545;ER76;BC;N
GSNC;-40.12100363;-20.86137458;ER76;BC;N
GSNC;-40.12110571;-20.86140102;ER76;BC;N
GSNC;-40.12131783;-20.86148997;ER76;BC;N
GSNC;-40.12135232;-20.87637838;ER76;BC;N
GSNC;-40.12135232;-20.87637838;ER76;BC;N
GSNC;-40.12165992;-20.87702414;ER76;BC;N
GSNC;-40.12165992;-20.87702414;ER76;BC;N
GSNC;-40.12210584;-20.86185793;ER76;BC;N
GSNC;-40.12231883;-20.86193673;ER76;BC;N
GSNC;-40.12231883;-20.86193673;ER76;BC;N
GSNC;-40.12250197;-20.8620044;ER76;BC;N
GSNC;-40.12283854;-20.86215398;ER76;BC;N
GSNC;-40.12301505;-20.86223774;ER76;BC;N
GSNC;-40.12310182;-20.86227331;ER76;BC;N
GSNC;-40.12362921;-20.8624921;ER76;BC;N
GSNC;-40.12364381;-20.8625164;ER76;BC;N
GSNC;-40.12389244;-20.8626024;ER76;BC;N
GSNC;-40.12485673;-20.86302068;ER76;BC;N
GSNC;-40.12487595;-20.86302056;ER76;BC;N
GSNC;-40.12499169;-20.863074;ER76;BC;N
GSNC;-40.12530026;-20.86320749;ER76;BC;N
GSNC;-40.12539671;-20.86325203;ER76;BC;N
GSNC;-40.1266842;-20.86383149;ER76;BC;N
GSNC;-40.1266842;-20.86383149;ER76;BC;N
GSNC;-40.12798092;-20.86435529;ER76;BC;N
GSNC;-40.1283424;-20.86449544;ER76;BC;N
GSNC;-40.1283424;-20.86449544;ER76;BC;N
GSNC;-40.13078817;-20.86558873;ER76;BC;N
GSNC;-40.13078817;-20.86558873;ER76;BC;N
GSNC;-40.13096756;-20.86566976;ER76;BC;N
GSNC;-40.13096756;-20.86566976;ER76;BC;N
GSNC;-40.1310726;-20.86570611;ER76;BC;N
GSNC;-40.1310726;-20.86570611;ER76;BC;N
GSNC;-40.13427312;-20.86707804;ER76;BC;N
GSNC;-40.13427312;-20.86707804;ER76;BC;N
GSNC;-40.13556332;-20.86762511;ER76;BC;N
GSNC;-40.13556332;-20.86762511;ER76;BC;N
GSNC;-40.13605612;-20.86784047;ER76;BC;N
GSNC;-40.13605612;-20.86784047;ER76;BC;N
GSNC;-40.13644854;-20.86800139;ER76;BC;N
GSNC;-40.13644854;-20.86800139;ER76;BC;N
GSNC;-40.1364516;-20.86802486;ER76;BC;N
GSNC;-40.1364516;-20.86802486;ER76;BC;N
GSNC;-40.13776202;-20.86857357;ER76;BC;N
GSNC;-40.13776202;-20.86857357;ER76;BC;N
GSNC;-40.139033;-20.86911712;ER76;BC;N
GSNC;-40.139033;-20.86911712;ER76;BC;N
GSNC;-40.13937665;-20.86930998;ER76;BC;N
GSNC;-40.13937665;-20.86930998;ER76;BC;N
GSNC;-40.13985579;-20.86949742;ER76;BC;N
GSNC;-40.13985579;-20.86949742;ER76;BC;N
GSNC;-40.14106284;-20.86997452;ER76;BC;N
GSNC;-40.14106284;-20.86997452;ER76;BC;N
GSNC;-40.14168789;-20.87026307;ER76;BC;N
GSNC;-40.14168789;-20.87026307;ER76;BC;N
GSNC;-40.14186535;-20.87034139;ER76;BC;N
GSNC;-40.14186535;-20.87034139;ER76;BC;N
GSNC;-40.14225866;-20.87010929;ER76;BC;N
GSNC;-40.14225866;-20.87010929;ER76;BC;N
GSNC;-40.14270054;-20.87070803;ER76;BC;N
GSNC;-40.14270054;-20.87070803;ER76;BC;N
GSNC;-40.14374102;-20.87114557;ER76;BC;N
GSNC;-40.14374102;-20.87114557;ER76;BC;N
GSNC;-40.14376611;-20.87115805;ER76;BC;N
GSNC;-40.14376611;-20.87115805;ER76;BC;N
GSNC;-40.14393769;-20.87122196;ER76;BC;N
GSNC;-40.14393769;-20.87122196;ER76;BC;N
GSNC;-40.14396858;-20.87123891;ER76;BC;N
GSNC;-40.14396858;-20.87123891;ER76;BC;N
GSNC;-40.14425705;-20.87137973;ER76;BC;N
GSNC;-40.14425705;-20.87137973;ER76;BC;N
GSNC;-40.14466544;-20.87148902;ER76;BC;N
GSNC;-40.14466544;-20.87148902;ER76;BC;N
GSNC;-40.14475737;-20.87156972;ER76;BC;N
GSNC;-40.14475737;-20.87156972;ER76;BC;N
GSNC;-40.14480689;-20.87163534;ER76;BC;N
GSNC;-40.14480689;-20.87163534;ER76;BC;N
GSNC;-40.14480689;-20.87163534;ER76;BC;N
GSNC;-40.14480689;-20.87163534;ER76;BC;N
GSNC;-40.14481831;-20.8716199;ER76;BC;N
GSNC;-40.14481831;-20.8716199;ER76;BC;N
GSNC;-40.14497845;-20.87169563;ER76;BC;N
GSNC;-40.14497845;-20.87169563;ER76;BC;N
GSNC;-40.14499091;-20.87169103;ER76;BC;N
GSNC;-40.14499091;-20.87169103;ER76;BC;N
GSNC;-40.14542471;-20.87185526;ER76;BC;N
GSNC;-40.14542471;-20.87185526;ER76;BC;N
GSNC;-40.14543633;-20.87186693;ER76;BC;N
GSNC;-40.14543633;-20.87186693;ER76;BC;N
GSNC;-40.14596961;-20.87209283;ER76;BC;N
GSNC;-40.14596961;-20.87209283;ER76;BC;N
GSNC;-40.14618003;-20.87220706;ER76;BC;N
GSNC;-40.14618003;-20.87220706;ER76;BC;N
GSNC;-40.14634106;-20.87227374;ER76;BC;N
GSNC;-40.14634106;-20.87227374;ER76;BC;N
GSNC;-40.1465987;-20.87240392;ER76;BC;N
GSNC;-40.1465987;-20.87240392;ER76;BC;N
GSNC;-40.14716467;-20.8726314;ER76;BC;N
GSNC;-40.14716467;-20.8726314;ER76;BC;N
GSNC;-40.14716467;-20.8726314;ER76;BC;N
GSNC;-40.14716467;-20.8726314;ER76;BC;N
GSNC;-40.14716757;-20.87263319;ER76;BC;N
GSNC;-40.14716757;-20.87263319;ER76;BC;N
GSNC;-40.14745973;-20.87275229;ER76;BC;N
GSNC;-40.14745973;-20.87275229;ER76;BC;N
GSNC;-40.14815516;-20.87306564;ER76;BC;N
GSNC;-40.14815516;-20.87306564;ER76;BC;N
GSNC;-40.14815516;-20.87306564;ER76;BC;N
GSNC;-40.14815516;-20.87306564;ER76;BC;N
GSNC;-40.15078352;-20.87411766;ER76;BC;N
GSNC;-40.15078352;-20.87411766;ER76;BC;N
GSNC;-40.15078352;-20.87411766;ER76;BC;N
GSNC;-40.15084457;-20.87418139;ER76;BC;N
GSNC;-40.15084457;-20.87418139;ER76;BC;N
GSNC;-40.15085927;-20.87421924;ER76;BC;N
GSNC;-40.15085927;-20.87421924;ER76;BC;N
GSNC;-40.15109545;-20.87430709;ER76;BC;N
GSNC;-40.15109545;-20.87430709;ER76;BC;N
GSNC;-40.15272925;-20.87502065;ER76;BC;N
GSNC;-40.15272925;-20.87502065;ER76;BC;N
GSNC;-40.1527746;-20.87504383;ER76;BC;N
GSNC;-40.1527746;-20.87504383;ER76;BC;N
GSNC;-40.15281392;-20.87503381;ER76;BC;N
GSNC;-40.15283156;-20.87507507;ER76;BC;N
GSNC;-40.15283156;-20.87507507;ER76;BC;N
GSNC;-40.15287774;-20.87508108;ER76;BC;N
GSNC;-40.15287774;-20.87508108;ER76;BC;N
GSNC;-40.15334069;-20.87515746;ER76;BC;N
GSNC;-40.15334069;-20.87515746;ER76;BC;N
GSNC;-40.15368106;-20.87542078;ER76;BC;N
GSNC;-40.15368106;-20.87542078;ER76;BC;N
GSNC;-40.1537119;-20.87543051;ER76;BC;N
GSNC;-40.1537119;-20.87543051;ER76;BC;N
GSNC;-40.15402928;-20.87557834;ER76;BC;N
GSNC;-40.15404356;-20.87556108;ER76;BC;N
GSNC;-40.15404356;-20.87556108;ER76;BC;N
GSNC;-40.1541642;-20.8756264;ER76;BC;N
GSNC;-40.15419124;-20.87564248;ER76;BC;N
GSNC;-40.15445728;-20.87573916;ER76;BC;N
GSNC;-40.15492123;-20.87594273;ER76;BC;N
GSNC;-40.15492123;-20.87594273;ER76;BC;N
GSNC;-40.15530187;-20.87606954;ER76;BC;N
GSNC;-40.15538159;-20.87605798;ER76;BC;N
GSNC;-40.15538159;-20.87605798;ER76;BC;N
GSNC;-40.15553472;-20.87622137;ER76;BC;N
GSNC;-40.15553472;-20.87622137;ER76;BC;N
GSNC;-40.15569962;-20.87629072;ER76;BC;N
GSNC;-40.15569962;-20.87629072;ER76;BC;N
GSNC;-40.15572249;-20.87626726;ER76;BC;N
GSNC;-40.15572444;-20.87626996;ER76;BC;N
GSNC;-40.15580998;-20.87614091;ER76;BC;N
GSNC;-40.15580998;-20.87614091;ER76;BC;N
GSNC;-40.15585561;-20.87632779;ER76;BC;N
GSNC;-40.1559447;-20.87641013;ER76;BC;N
GSNC;-40.1559447;-20.87641013;ER76;BC;N
GSNC;-40.15601704;-20.87644216;ER76;BC;N
GSNC;-40.15601704;-20.87644216;ER76;BC;N
GSNC;-40.15601704;-20.87644216;ER76;BC;N
GSNC;-40.15601704;-20.87644216;ER76;BC;N
GSNC;-40.15608638;-20.87645886;ER76;BC;N
GSNC;-40.15608638;-20.87645886;ER76;BC;N
GSNC;-40.15665894;-20.87679016;ER76;BC;N
GSNC;-40.15665894;-20.87679016;ER76;BC;N
GSNC;-40.15676701;-20.87672095;ER76;BC;N
GSNC;-40.15692136;-20.87679218;ER76;BC;N
GSNC;-40.15693784;-20.87680725;ER76;BC;N
GSNC;-40.15693784;-20.87680725;ER76;BC;N
GSNC;-40.15697917;-20.87680986;ER76;BC;N
GSNC;-40.15698508;-20.8768259;ER76;BC;N
GSNC;-40.15698508;-20.8768259;ER76;BC;N
GSNC;-40.15701686;-20.87683292;ER76;BC;N
GSNC;-40.15701686;-20.87683292;ER76;BC;N
GSNC;-40.15702163;-20.87682837;ER76;BC;N
GSNC;-40.15702163;-20.87682837;ER76;BC;N
GSNC;-40.15702163;-20.87682837;ER76;BC;N
GSNC;-40.15702163;-20.87682837;ER76;BC;N
GSNC;-40.1570236;-20.87683468;ER76;BC;N
GSNC;-40.1570236;-20.87683468;ER76;BC;N
GSNC;-40.15702553;-20.87683557;ER76;BC;N
GSNC;-40.15702553;-20.87683557;ER76;BC;N
GSNC;-40.15785788;-20.87719854;ER76;BC;N
GSNC;-40.15785788;-20.87719854;ER76;BC;N
GSNC;-40.15803049;-20.87726965;ER76;BC;N
GSNC;-40.15803049;-20.87726965;ER76;BC;N
GSNC;-40.15812098;-20.8772862;ER76;BC;N
GSNC;-40.15812098;-20.8772862;ER76;BC;N
GSNC;-40.15812098;-20.8772862;ER76;BC;N
GSNC;-40.15812098;-20.8772862;ER76;BC;N
GSNC;-40.15812098;-20.8772862;ER76;BC;N
GSNC;-40.15812098;-20.8772862;ER76;BC;N
GSNC;-40.15813177;-20.87731413;ER76;BC;N
GSNC;-40.15813177;-20.87731413;ER76;BC;N
GSNC;-40.15838732;-20.8774237;ER76;BC;N
GSNC;-40.15844143;-20.87746038;ER76;BC;N
GSNC;-40.15894184;-20.87765376;ER76;BC;N
GSNC;-40.15894184;-20.87765376;ER76;BC;N
GSNC;-40.15894585;-20.8776783;ER76;BC;N
GSNC;-40.15895348;-20.87767102;ER76;BC;N
GSNC;-40.15933915;-20.8778229;ER76;BC;N
GSNC;-40.15981567;-20.8780374;ER76;BC;N
GSNC;-40.15984955;-20.87806788;ER76;BC;N
GSNC;-40.16036441;-20.87826857;ER76;BC;N
GSNC;-40.16074045;-20.8784187;ER76;BC;N
GSNC;-40.16156619;-20.87879056;ER76;BC;N
GSNC;-40.16338237;-20.87958227;ER76;BC;N
GSNC;-40.16338237;-20.87958227;ER76;BC;N
GSNC;-40.16429488;-20.87998984;ER76;BC;N
GSNC;-40.16429488;-20.87998984;ER76;BC;N
GSNC;-40.16478168;-20.8801645;ER76;BC;N
GSNC;-40.16478168;-20.8801645;ER76;BC;N
GSNC;-40.16479051;-20.88018793;ER76;BC;N
GSNC;-40.16479051;-20.88018793;ER76;BC;N
GSNC;-40.16485894;-20.88021095;ER76;BC;N
GSNC;-40.16485894;-20.88021095;ER76;BC;N
GSNC;-40.16485894;-20.88021095;ER76;BC;N
GSNC;-40.16485894;-20.88021095;ER76;BC;N
GSNC;-40.16525754;-20.88041693;ER76;BC;N
GSNC;-40.16525754;-20.88041693;ER76;BC;N
GSNC;-40.16536531;-20.88043156;ER76;BC;N
GSNC;-40.16536531;-20.88043156;ER76;BC;N
GSNC;-40.16688616;-20.88106624;ER76;BC;N
GSNC;-40.16688616;-20.88106624;ER76;BC;N
GSNC;-40.16965541;-20.88227871;ER76;BC;N
GSNC;-40.16965541;-20.88227871;ER76;BC;N
GSNC;-40.17290462;-20.88364504;ER76;BC;N
GSNC;-40.17290462;-20.88364504;ER76;BC;N
GSNC;-40.17318965;-20.8838301;ER76;BC;N
GSNC;-40.17318965;-20.8838301;ER76;BC;N
GSNC;-40.17318965;-20.8838301;ER76;BC;N
GSNC;-40.17318965;-20.8838301;ER76;BC;N
GSNC;-40.17319053;-20.88382015;ER76;BC;N
GSNC;-40.17319053;-20.88382015;ER76;BC;N
GSNC;-40.17319147;-20.88381744;ER76;BC;N
GSNC;-40.17319147;-20.88381744;ER76;BC;N
GSNC;-40.17328172;-20.88380327;ER76;BC;N
GSNC;-40.17328172;-20.88380327;ER76;BC;N
GSNC;-40.17395815;-20.88413109;ER76;BC;N
GSNC;-40.17395815;-20.88413109;ER76;BC;N
GSNC;-40.17396008;-20.88413288;ER76;BC;N
GSNC;-40.17396008;-20.88413288;ER76;BC;N
GSNC;-40.17396008;-20.88413288;ER76;BC;N
GSNC;-40.17396008;-20.88413288;ER76;BC;N
GSNC;-40.17548106;-20.88477562;ER76;BC;N
GSNC;-40.17548106;-20.88477562;ER76;BC;N
GSNC;-40.1764232;-20.8851531;ER76;BC;N
GSNC;-40.1764232;-20.8851531;ER76;BC;N
GSNC;-40.17912285;-20.8863028;ER76;BC;N
GSNC;-40.17944499;-20.8864388;ER76;BC;N
GSNC;-40.17978456;-20.88659005;ER76;BC;N
GSNC;-40.1800025;-20.88667798;ER76;BC;N
GSNC;-40.18013774;-20.88676107;ER76;BC;N
GSNC;-40.18025432;-20.88679459;ER76;BC;N
GSNC;-40.1803392;-20.88683105;ER76;BC;N
GSNC;-40.1806624;-20.88697321;ER76;BC;N
GSNC;-40.1806624;-20.88697321;ER76;BC;N
GSNC;-40.18196152;-20.88751819;ER76;BC;N
GSNC;-40.18256636;-20.88778504;ER76;BC;N
GSNC;-40.18379375;-20.88836273;ER76;BC;N
GSNC;-40.18379375;-20.88836273;ER76;BC;N
GSNC;-40.18405475;-20.88843063;ER76;BC;N
GSNC;-40.18453215;-20.88862789;ER76;BC;N
GSNC;-40.18469425;-20.88870356;ER76;BC;N
GSNC;-40.18474918;-20.88872034;ER76;BC;N
GSNC;-40.18561842;-20.88911273;ER76;BC;N
GSNC;-40.18703271;-20.88973878;ER76;BC;N
GSNC;-40.18703271;-20.88973878;ER76;BC;N
GSNC;-40.18703271;-20.88973878;ER76;BC;N
GSNC;-40.18718968;-20.8897803;ER76;BC;N
GSNC;-40.18722247;-20.88979362;ER76;BC;N
GSNC;-40.18885506;-20.89054915;ER76;BC;N
GSNC;-40.18885506;-20.89054915;ER76;BC;N
GSNC;-40.18887968;-20.89050109;ER76;BC;N
GSNC;-40.18887968;-20.89050109;ER76;BC;N
GSNC;-40.18888009;-20.89055349;ER76;BC;N
GSNC;-40.18888009;-20.89055349;ER76;BC;N
GSNC;-40.19204264;-20.89185861;ER76;BC;N
GSNC;-40.19204264;-20.89185861;ER76;BC;N
GSNC;-40.19208409;-20.89187277;ER76;BC;N
GSNC;-40.19208409;-20.89187277;ER76;BC;N
GSNC;-40.19244776;-20.89203015;ER76;BC;N
GSNC;-40.19244776;-20.89203015;ER76;BC;N
GSNC;-40.19305067;-20.89229155;ER76;BC;N
GSNC;-40.19305067;-20.89229155;ER76;BC;N
GSNC;-40.19374811;-20.89259204;ER76;BC;N
GSNC;-40.19374811;-20.89259204;ER76;BC;N
GSNC;-40.19497412;-20.89311379;ER76;BC;N
GSNC;-40.19497412;-20.89311379;ER76;BC;N
GSNC;-40.19529531;-20.89324796;ER76;BC;N
GSNC;-40.19529531;-20.89324796;ER76;BC;N
GSNC;-40.19583457;-20.89348179;ER76;BC;N
GSNC;-40.19583457;-20.89348179;ER76;BC;N
GSNC;-40.19689178;-20.89393062;ER76;BC;N
GSNC;-40.19689178;-20.89393062;ER76;BC;N
GSNC;-40.19689178;-20.89393062;ER76;BC;N
GSNC;-40.19689178;-20.89393062;ER76;BC;N
GSNC;-40.19915522;-20.89494919;ER76;BC;N
GSNC;-40.19915522;-20.89494919;ER76;BC;N
GSNC;-40.20028163;-20.89539299;ER76;BC;N
GSNC;-40.20028163;-20.89539299;ER76;BC;N
GSNC;-40.20152988;-20.89592447;ER76;BC;N
GSNC;-40.20152988;-20.89592447;ER76;BC;N
GSNC;-40.20471045;-20.89729246;ER76;BC;N
GSNC;-40.20471045;-20.89729246;ER76;BC;N
GSNC;-40.20486287;-20.89735824;ER76;BC;N
GSNC;-40.20486287;-20.89735824;ER76;BC;N
GSNC;-40.20486287;-20.89735824;ER76;BC;N
GSNC;-40.20486287;-20.89735824;ER76;BC;N
GSNC;-40.20503649;-20.89743019;ER76;BC;N
GSNC;-40.20503649;-20.89743019;ER76;BC;N
GSNC;-40.20507122;-20.89744531;ER76;BC;N
GSNC;-40.20507122;-20.89744531;ER76;BC;N
GSNC;-40.20533956;-20.89757893;ER76;BC;N
GSNC;-40.20533956;-20.89757893;ER76;BC;N
GSNC;-40.20638705;-20.8980088;ER76;BC;N
GSNC;-40.20638705;-20.8980088;ER76;BC;N
GSNC;-40.20638705;-20.8980088;ER76;BC;N
GSNC;-40.20638705;-20.8980088;ER76;BC;N
GSNC;-40.20692752;-20.89826969;ER76;BC;N
GSNC;-40.20692752;-20.89826969;ER76;BC;N
GSNC;-40.20714825;-20.89834131;ER76;BC;N
GSNC;-40.20714825;-20.89834131;ER76;BC;N
GSNC;-40.20779364;-20.89861862;ER76;BC;N
GSNC;-40.20779364;-20.89861862;ER76;BC;N
GSNC;-40.20828083;-20.89883019;ER76;BC;N
GSNC;-40.20828083;-20.89883019;ER76;BC;N
GSNC;-40.20828083;-20.89883019;ER76;BC;N
GSNC;-40.20828083;-20.89883019;ER76;BC;N
GSNC;-40.20849694;-20.89892442;ER76;BC;N
